Id,NameAr,Name,DescriptionArSummary,TypeName,MainImageUrl,CRNumber,ActiveStatus,StampImage,Rating,RatingNum,Url,Phone,whatsapp,Email,Website,Instgram,Twiter
72965,مفتاح عقارك,,سناب خاص في عرض العقارات,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_64644.jpg,,0,/Content/Stamps/logo.png,0.0,0,/72965,0555524552,,aqark.re@gmail.com,,,
73818,عربون العقارية,ARBOON PROPERTIES,عربون العقارية شركة إستشارات وساطة و إدارة عقارات,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_65451.jpg,,0,/Content/Stamps/logo.png,0.0,0,/73818,4008484,,info@arboonksa.com,www.arboonksa.com,,
73759,الفا شوقر ,Alpha sugar,شاليهات,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_65395.jpg,,0,/Content/Stamps/logo.png,0.0,0,/73759,0539999051,,Snam7903@hotmail.com,www.alpha9sugar.com,https://instagram.com/alpha9sugar,
95304,إبراهيم الفوزان للعقارات ,EF real estate,الاشراف العقاري ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_83684.jpg,,0,/Content/Stamps/logo.png,0.0,0,/95304,0535500852,https://wa.me/966503214525,ebrahimalfowzan1@gmail.com,,,https://twitter.com/ebrahimalfowza1
94187,جوهرة نجد للعقارات,Jawharat najd realestate,استقبال العروض والطلبات العقارية والعمل كوسيط بين البائع والمشتري,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/94187,0590657862,https://wa.me/966590657862,bin_mujaydia@hotmail.com,,https://instagram.com/bin_mujaydia,
72925,شركة أعمال النماء العقارية المحدودة, Al Nama Company For Real Est,شراء وبيع وايجار العقارات ,العقارات,https://maroof.sa//app/businesses/product1.jpg,4031044823.0,0,/Content/Stamps/gold-logo.png,0.0,0,/72925,5590000,,Alnama333@gmail.com,http://www.alnama.net,,https://twitter.com/WzdigLBRd4DfNJC
95430,محسن للخدمات العقارية,,بيع وشراء الاراضي والعقارات وادارة الأملاك وتأجير الوحدات السكنية والتجارية وتوثيق العقود الكترونيا ,العقارات,https://maroof.sa//app/businesses/product1.jpg,4031233311.0,0,/Content/Stamps/gold-logo.png,0.0,0,/95430,0567650388,https://wa.me/966567650388,mhsn.1389@gmail.com,https://www.mhsn.sa,,https://twitter.com/mhsn13891
94713,مكتب اول سكن للخدمات العقاريه ,Bu nwaf,متخصص في تسويق عقارات جنوب الهفوف كافه بيوت و اراضي واتس اب 0547655018 سناب fnaser6618,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_194479.jpg,2031106856.0,0,/Content/Stamps/gold-logo.png,0.0,0,/94713,0547655018,https://wa.me/message/3DOKKGP6KXS7L1,nwafi2019hab@gmail.com,https://wa.me/message/3DOKKGP6KXS7L1,https://instagram.com/bu_nwaf_2016,https://twitter.com/nwafi2019hab
94457,كاميرات مراقبة امن وحماية,,"كاميرات مراقبة
بيع وتركيب وصيانة",العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/94457,0557508933,https://wa.me/966557508933,abdulhadi8933@gmail.com,,https://instagram.com/abdulhadi000111,https://twitter.com/Camera1security
94138,مكتب أم ناصر للعقارات,Um Nasser agaar,بيع وشراء وتأجير العقارات,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_82778.jpg,,0,/Content/Stamps/logo.png,0.0,0,/94138,0538071949,https://wa.me/966538071949,n-a-034@hotmail.com,http://www.ksa-ksa.com,https://instagram.com/agaar22,https://twitter.com/agaar22
95400,مكتب واحة المستقبل للعقارات,Future oasis real state office,خدمات الوساطة العقارية وتسويق العقارات وبيع وشراء وتأجير العقارات  وإدارة الأملاك  وتوثيق عقود ...,العقارات,https://maroof.sa//app/businesses/product1.jpg,2052101672.0,0,/Content/Stamps/gold-logo.png,0.0,0,/95400,0541668516,https://wa.me/966541668516,future.oasis.office@gmail.com,,,https://twitter.com/Future_oasis
94054,وصل للعقار,wasl for real estate,"لديك عقار او تبحث عن عقار اهلا بك في وصل للعقار بيع وشراء وايجار وتقبيل
وصل للعقار يصل بين البائع ...",العقارات,https://maroof.sa//app/businesses/Tmp/attachment_155783.jpg,,0,/Content/Stamps/logo.png,0.0,0,/94054,0503556552,https://wa.me/966503556552,ALSaad1234567@outlook.com,,,https://twitter.com/wasl3gar
95719,منصة السناب العقاري,agari2030,تصوير و عرض و تسويق العقارات و طرق البناء,العقارات,https://maroof.sa//app/businesses/product1.jpg,1111100771.0,0,/Content/Stamps/gold-logo.png,0.0,0,/95719,0555683395,https://wa.me/966555683395,agari2030@gmail.com,,,https://twitter.com/agari2030
84640,العطاء للتسويق العقاري,AlAtaa for Real Estate Marketing,"تسويق العقارات في: المنطقة الشرقية - القصيم - الرياض - مكة المكرمة - المدينة المنورة. 
اذا كنت ...",العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/84640,0542646335,,yassen.alsaleh@outlook.com,https://haraj.com.sa/1148833313,https://instagram.com/alataarealestate,
80566,خريدة الاستثمارية,Khoraidah Investments,نسعى لتنمية وتطوير الاستثمارات المالية و العقاري في المملكة العربية السعودية و التي تعمل في مجال ...,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_96346.jpg,,0,/Content/Stamps/logo.png,0.0,0,/80566,0542120708,,m.alkhoraidah@khoraidah.com,https://khoraidah.com,https://instagram.com/khoraidah,
80398,الاء العقاريه,Alaa real estate,"مختصه في عقارات مكه وجده
و البحث او الاعلان عن عقارات",العقارات,https://maroof.sa//app/businesses/Tmp/attachment_71731.jpg,,0,/Content/Stamps/logo.png,0.0,0,/80398,0566226220,,ms.alaakh@hotmail.com,,,
93722,ثبوت للتقييم العقاري,thbot,تثمين الاصول العقارية ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_82423.jpg,1010460127.0,0,/Content/Stamps/gold-logo.png,0.0,0,/93722,0550522539,https://wa.me/966550522539,info@thbot.co,https://www.thbot.co/?reqp=1&reqr=,https://instagram.com/thbotsa,https://twitter.com/thbotsa
78906,اعمال ,,اعمال غير مصنفه ,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/78906,0545910396,,hmodyboda3338@gmail.com,,,
81238,إقتصادك للعقارات,youreconomy for real estate ,"بيع وشراء العقارات والأراضي السكنية والتجارية وتأجيرها وتوثيقها بنظام ( إيجار )
بجميع مناطق المملكة ...",العقارات,https://maroof.sa//app/businesses/Tmp/attachment_72538.jpg,2050068792.0,0,/Content/Stamps/gold-logo.png,0.0,0,/81238,8277716,,youreconomy_3361@hotmail.com,youreconomy-office.business.site,,https://twitter.com/youreconomy777
81260,مؤسسة سحاب الرياض للخدمات العقاريه, Sahab Riyadh Real Estate Services Corporation,بيع وشراء وتاجير العقارت واصدار العقد الالكتروني التجاري والسكني,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_195560.jpg,1010592722.0,0,/Content/Stamps/gold-logo.png,0.0,0,/81260,0114210444,https://wa.me/966556026268,baytzaman@gmail.com,https://maroof.sa/81260,https://instagram.com/bayt_zaman,https://twitter.com/bayt_zaman
86098,مكتب الصفقة الحديثة للعقار,SAFQA,وسيط ايجار معتمد و مدير اتحاد ملاك معتمد و لدينامنظومة ادارية متكاملة في ادارة و تسويق و تأجير ...,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_77297.jpg,4030288158.0,0,/Content/Stamps/gold-logo.png,0.0,0,/86098,0569944090,,fahad@safqa-cs.com,https://www.safqa-cs.com,https://instagram.com/safqa_cs,
79277,مؤسسة رمال ابحر للعقارات,obhur sands,متخصصين في بيع و شراء الاراضي بشمال جدة,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_70710.jpg,4030275240.0,0,/Content/Stamps/gold-logo.png,0.0,0,/79277,2345482,,coceez@hotmail.com,,https://instagram.com/aqaratks,
84617,ميدان العقارية,Mydan Real Estate Company,بيع و شراء و تأجير و إدارة العقارات,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_101630.jpg,5855337953.0,0,/Content/Stamps/gold-logo.png,0.0,0,/84617,0172577775,https://wa.me/966555477781,Info@mydan.com.sa,https://www.mydan.com.sa,https://instagram.com/mydanksa,
41040,عقار الخرج,aqar alkharj,موقع الكتروني خاص بعقارات الخرج من بيع وشراء وتأجير .يوجد تطبيق في الاندرويد باسم عقار الخرج,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/41040,0567966154,,aqar.alkharj.sa@gmail.com,https://aqar-alkharj.com/,,
41142,مكتب الوسام للعقار,,مكتب الوسام للعقار لبيع وتأجير وإداره الأملاك العقاريه بجميع انواعها ( اراضي ، عمائر ، شقق ، فنادق ...,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/41142,0569193334,,aser.alhoop@gmail.com,,https://www.instagram.com/aser_80,
40838,أي كيو انتيريورز,AQ interiors,"خدمات : 
تصميم واستشارات هندسية - interior design consultation 
هندسة داخلية - interior design ...",العقارات,https://maroof.sa//app/businesses/Tmp/attachment_34285.jpg,,0,/Content/Stamps/logo.png,0.0,0,/40838,0562711826,,QahtaniAlaa@gmail.com,,https://instagram.com/aq_interiors,
39525,ويستن ديزاين,Westin Design,نقدم خدمات التصميم الداخلي ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_98564.jpg,,0,/Content/Stamps/logo.png,0.0,0,/39525,0505903290,,Westindesigngroup@gmail.com,,https://instagram.com/westin_design,
39545,مكان الاعمال العقارية,MBR,"شركة مكان العقارية, استثمارات عقارية, وساطة عقارية , فرص استشمارية , عقارات تجارية ",العقارات,https://maroof.sa//app/businesses/Tmp/attachment_33080.jpg,,0,/Content/Stamps/logo.png,0.0,0,/39545,5557419,,mm@mbr.com.sa,www.MBR.com.sa,,https://twitter.com/mkan_re
39428,اليمامة للعقار   إنستغرام,,حساب إنستغرام,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_32964.jpg,,0,/Content/Stamps/logo.png,0.0,0,/39428,0546646949,,badr.alenezi949@gmail.com,,https://instagram.com/aqaralymamah,https://twitter.com/aqarAlymamah
42295,شركة سد المنار للمقاولات العامه  والعقارات,,مقاولات عامه  وعقارات بجميع مناطق المملكة  وكذلك الاشراف على البناء وتطوير الاراضي الخام,العقارات,https://maroof.sa//app/businesses/product1.jpg,1010262622.0,0,/Content/Stamps/gold-logo.png,0.0,0,/42295,0552001144,,owwo21@hotmail.com,,,https://twitter.com/333z444
41431,مكتب ميثاق العاصمة للتطوير والاستثمار العقاري,,"لدينا حلول تمويلية عقارية في جميع 
‏أنحاء المملكة و نوفر لعملائنا الكرام
‏توفير سيولة نقدية بضمان ...",العقارات,https://maroof.sa//app/businesses/Tmp/attachment_34832.jpg,1010494654.0,0,/Content/Stamps/gold-logo.png,0.0,0,/41431,0547000084,,Abod9568@hotmail.com,,,https://twitter.com/Charter_Capital
79187,خدمات عقارية,TM service,خدمات عقارية / خدمات الكترونية,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_70628.jpg,1017100528.0,0,/Content/Stamps/gold-logo.png,0.0,0,/79187,0555572154,,a.alsammi@gmail.com,http://www.alsammi.com,https://instagram.com/tm_service1,
90253,فندق وطن,Watan Hotel,فندقة,العقارات,https://maroof.sa//app/businesses/product1.jpg,2050119268.0,0,/Content/Stamps/gold-logo.png,0.0,0,/90253,0138414555,https://wa.me/966138414555,fax8414499@hotmail.com,http://www.watanhotel.com,https://instagram.com/watanhotel,https://twitter.com/WatanHotel
88415,المهندسة نجلاء الفيفي للخدمات المعمارية,Najla ALfaifi Architectural Services,منصة الكترونية لتقديم كافة الخدمات المعمارية من تخطيط و تصميم واجهات وموقع عام مع تقديم خدمات تصميم ...,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_79112.jpg,,0,/Content/Stamps/logo.png,0.0,0,/88415,0552261860,https://wa.me/966552261860,njla123450@gmail.com,,https://instagram.com/njla_alfaifi,https://twitter.com/archnajla
88579,مكتب احمد ناصر سليمان الرصيص للعقارات,Ahmed Naser Sulaiman Al Rusais Real Estate Office,اعمال البيع والشراء العقاري والبيع بعموله والتاجير ,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/88579,0551116685,https://wa.me/966551116685,ahmedd6685@gmail.com,,https://instagram.com/alfariswaleed,
40654,مجموعة بن عائش للعقار والمقاولات,benayeshgroup,"تسويق عقاري  تاجير  تقييم بيع شراء استشارات عقارية
مقاولات عامة مقاولات عظم وتشطيب تصاميم معمارية
",العقارات,https://maroof.sa//app/businesses/Tmp/attachment_34128.jpg,4032027091.0,0,/Content/Stamps/gold-logo.png,0.0,0,/40654,7486777,,benayeshgeoupe@hotmail.com,,https://instagram.com/benayesh,https://twitter.com/BEN_AYESH_
86943,مزاد الاستاذ للمزادات العقارية,Mr Mazad Aqar,مزاد عقارات,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/86943,0546416666,,alaa.siddiq@gmail.com,www.mrmazad.com,https://instagram.com/mrmazad,
87822,رام العقارية,RAM RealEstate,منصة عقارية تأسست لمساعدتك على إدارة أملاكك وتطويرها ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_93849.jpg,,0,/Content/Stamps/logo.png,0.0,0,/87822,0542539250,https://wa.me/966542539250,info@ram-sa.com,Http://Www.Ram-sa.com,https://instagram.com/ram___sa,https://twitter.com/RAM___sa
72681,اليمامة للعقار,,تسويق إلكتروني ,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/72681,0546646949,,badr.alenezi949@gmail.com,,https://instagram.com/aqaralymamah,https://twitter.com/aqarAlymamah
88255,شركة ركن الرواد العقارية ,sharikat rukn alruwwad aleaqaria,"مكتب ركن الرواد العقاري 
بيع و  شراء وتأجير  ودارة املاك واشراف على المباني  نلبي طلباتكم ونسوق ...",العقارات,https://maroof.sa//app/businesses/product1.jpg,1131300869.0,0,/Content/Stamps/gold-logo.png,0.0,0,/88255,0533182020,https://wa.me/966533182020,rowad2224@gmail.com,,,https://twitter.com/bariqalmajd
71120,ميدات الحديثه,MEADT,حجوزات فنادق وتسويق,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/71120,5344880,,adelkadar1399@gmail.com,,,
86815,مؤسسه الاعمده الماسيه العقاريه ,Diamond column real estate Est,انشطه اداره العقارات مقابل عموله ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_77923.jpg,1010470767.0,0,/Content/Stamps/gold-logo.png,0.0,0,/86815,0561111186,,g5@g5groups.com,www.g5groups.com,https://instagram.com/g5_groups,
72789,مراسم السلام لخدمات البناء,,توفير مياه الرش للعمائر تحت الانشاء. انشاء المباني السكنيه الصغيره وبيعها,العقارات,https://maroof.sa//app/businesses/product1.jpg,4650194613.0,0,/Content/Stamps/gold-logo.png,0.0,0,/72789,0551958087,,alrady512@hotmail.com,,,https://twitter.com/alrady512
87027,ظليلة العقارية,Zalilah Real Estates,توثيق عقود ايجار ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_78730.jpg,4031231101.0,0,/Content/Stamps/gold-logo.png,0.0,0,/87027,0544735814,,Mhindi@zalilah.com,https://zalilah.com,https://instagram.com/zalilahksa,
72676,شركة مبادرو الأعمال,,إدارة أملاك,العقارات,https://maroof.sa//app/businesses/product1.jpg,4030188904.0,0,/Content/Stamps/gold-logo.png,0.0,0,/72676,6544424,,aboahmed1384@gmail.com,,https://instagram.com/aboahmed_1964,
40189,تطبيق آمرني,Amerni App,آمرني هي أسهل وأسرع طريقة لطلب جميع خدمات الصيانة لمنزلك او لمكان عملك. اطلب خدمتك عن طريق تطبيق ...,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_33659.jpg,4030595816.0,0,/Content/Stamps/gold-logo.png,0.0,0,/40189,0540607020,,info@amerni.com,http://onelink.to/whe4wv,https://instagram.com/amerniapp,https://twitter.com/amerniapp
65334,بيوت كوم,Beuoot,محرك بحث عقاري ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_58091.jpg,,0,/Content/Stamps/logo.png,0.0,0,/65334,0509581000,,khalid@beuoot.com,www.beuoot.com,https://instagram.com/beuoot,
64955,شقق للايجار عوائل,,شقق عوائل للايجار,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/64955,0599830686,,kffn7654321@gmail.com,,,
69394,مؤسسة الخزامى العربية العقارية,ALKHOZAMA ALARABIA REALESTATE,بيع وشراء وتأجير وإدارة أملاك العقارات والأراضي ,العقارات,https://maroof.sa//app/businesses/product1.jpg,4036000697.0,0,/Content/Stamps/gold-logo.png,0.0,0,/69394,8424242,,akhaa@windowslive.com,,,https://twitter.com/undefined
89445,تطبيق لقطة العقاري,Logta for real estate,تطبيق لقطة يهدف الى الوساطه بين المكاتب العقارية وشركات التطوير العقاري وبين العملاء حيث يقوم ...,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_79891.jpg,4030156351.0,0,/Content/Stamps/gold-logo.png,0.0,0,/89445,0506352667,,sultanthesultan@hotmail.com,https://www.logta.co,https://instagram.com/logta.co,https://twitter.com/LOGTACO
65515,مكتب اروادا للعقارات,ARWADA for real estate,إدارة أملاك ووسيط عقاري معتمد من شبكة ايجار برقم10975 ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_58239.jpg,1010303381.0,0,/Content/Stamps/gold-logo.png,0.0,0,/65515,4548081,,arwada1@gmail.com,,,https://twitter.com/arwada1
89105,النزل الفاخر العقارية ,,حجوزات مكة المكرمة والمدينة المنورة ,العقارات,https://maroof.sa//app/businesses/product1.jpg,1131302837.0,0,/Content/Stamps/gold-logo.png,0.0,0,/89105,0542355222,https://wa.me/966542355222,almesk001@gmail.com,,,https://twitter.com/NJ1xHiH3yyAZsEn
105293,تشطيب شقه عظم مقابل ايجار من 3الى5سنوات,,تشطيب شقه عظم مقابل ايجار من 3الى5سنوات,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/105293,0538864260,https://wa.me/9660538864260,aallwy464@gmail.com,,,
98863,سبان معماريون,Span architects ,نتميز بتقديم الاستشارات وتصميم المخططات المعمارية للفلل والشقق السكنيه والمراكز التجارية,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_85898.jpg,,0,/Content/Stamps/logo.png,0.0,0,/98863,0501300521,,Infospan.sa@gmail.com,,https://instagram.com/span.architecture,https://twitter.com/spanarchitects
96663,التصعيد للخدمات العقاريه,ALTASEED ,مكتب عقار ,العقارات,https://maroof.sa//app/businesses/product1.jpg,,0,/Content/Stamps/logo.png,0.0,0,/96663,0562342157,https://wa.me/966562342157,Alzylyrwt@gmail.com,,,
96613,شركة الاسم الثابت العقارية,,تسويق عقاري,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_84676.jpg,,0,/Content/Stamps/logo.png,0.0,0,/96613,0558983199,https://wa.me/966558983199,alaismalthabit@alaismalthabit.sa,https://www.alaismalthabit.sa/,,https://twitter.com/alasmatabt
96610,تسهيل العمران,tashil aleumran,التسهيل للعميل الوصول للمكاتب الهندسية لأصدلر الكروكي ورخص البناء والبحث عن الأراضي بالاضافة الي ...,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_108435.jpg,,0,/Content/Stamps/logo.png,0.0,0,/96610,0563054352,https://wa.me/966563054352,rw1400rw@gmail.com,,https://instagram.com/tashil_aleumran,https://twitter.com/TAleumran
107505,مكتب عرش العالمية للتقييم العقاري,ARSH Global Real Estate Valuation,"عرش للتقييم
شركة سعودية بكوادر شبابية طامحة نسعى للارتقاء بمستوى التقييم العقاري بتقديم الخدمة لكل ...",العقارات,https://maroof.sa//app/businesses/Tmp/attachment_93448.jpg,2052101201.0,0,/Content/Stamps/gold-logo.png,0.0,0,/107505,0553332989,https://wa.me/966553332989,asim@arshglobal.com.sa,http://arshglobal.com.sa/,,https://twitter.com/asimmfq
96333,القرني للتمليك والتطوير العقاري,Alqarni for Titling and Real Estate Development,خبرة أكثر من ٢٠ عاماً في مجال التطوير العقاري والخدمات العقارية ، بناء ، إشراف ، إستشارة ، فلل ...,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_84459.jpg,,0,/Content/Stamps/logo.png,0.0,0,/96333,0505617125,https://wa.me/966505617125,info@qarniTRED.com,https://www.qarniTRED.com,https://instagram.com/qarnitred,https://twitter.com/qarniTRED
96502,باسكران,Baskran,عنواننا هو رؤية واضحة وهمة عالية وعزيمة قوية ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_84584.jpg,,0,/Content/Stamps/logo.png,0.0,0,/96502,0591711234,https://wa.me/966591711234,m-baskran@outlook.com,http://www.baskran.com,https://instagram.com/mbaskran,https://twitter.com/MBaskran1
56399,عقاري,,تسويق العقار عبر تطبيق ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_48942.jpg,,0,/Content/Stamps/logo.png,0.0,0,/56399,0534396228,,f.m.228@hotmail.com,http://cutt.us/grdeu,https://www.instagram.com/a9r_11,
107472,مكتب الرواد الخاصة للعقار,Real Estate,التوسط في تاجير العقارات السكنية والتجارية  اعتماد ايجار نستقبل بالواتساب فقط العروض والطلبات ,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_93421.jpg,4030197761.0,0,/Content/Stamps/gold-logo.png,0.0,0,/107472,0505608407,https://wa.me/966505608407,saeed2005vip@hotmail.com,,,https://twitter.com/saeed00708880
56708,مدينة الفوزان الصناعية ,ALFAUZAN INDUSTRIAL CITY,مدينة الفوزان الصناعية | الرياض | طريق الخرج | للتواصل :  0501122261 استثمر في قلب الصناعة النابض ..,العقارات,https://maroof.sa//app/businesses/Tmp/attachment_49229.jpg,1010270030.0,0,/Content/Stamps/gold-logo.png,0.0,0,/56708,0501122261,,sqm@alfauzan.com,http://www.afic.sa,,https://twitter.com/AFINDCITY
